prop_address_zipcode_1,pin,year
60618,14191220010000,2020
60618,13133030120000,2020
60618,13233280140000,2019
60618,14191160220000,2019
60618,14183280031028,2019
60618,13231100490000,2021
60618,13143080270000,2017
60618,13262150290000,2017
60618,14183130240000,2017
60618,14183190320000,2020
60618,14191050270000,2020
60618,13133230280000,2020
60618,14193180441013,2020
60618,13262270441011,2020
60618,14301100020000,2020
60618,13243140680000,2020
60618,13241190460000,2022
60618,13144180090000,2017
60618,14301020471008,2021
60618,13143300110000,2019
60618,13133230551006,2019
60618,13134130070000,2016
60618,13244020100000,2016
60618,13242120060000,2019
60618,13133250090000,2020
60618,14302050020000,2020
60618,13241240020000,2017
60618,14301070080000,2020
60618,13133190210000,2020
60618,13232190391019,2020
60618,13143070401066,2020
60618,14193300521004,2017
60618,13231120170000,2021
60618,13241270090000,2021
60618,13231130030000,2019
60618,13261250300000,2021
60618,13261250030000,2022
60618,13252040291011,2022
60618,13251120060000,2022
60618,14301060971003,2022
60618,13133150400000,2022
60618,13261220330000,2019
60618,14193310361054,2021
60618,14301190541002,2021
60618,13244060471007,2021
60618,14193040180000,2020
60618,13243020110000,2020
60618,14301020461005,2020
60618,13242080350000,2020
60618,13242000340000,2017
60618,13243140510000,2017
60618,13231130200000,2017
60618,14193100461026,2021
60618,13244060471035,2021
60618,13143140060000,2019
60618,13233150270000,2019
60618,13262180880000,2019
60618,13243050360000,2022
60618,13262030280000,2022
60618,13143050160000,2016
60618,13252260250000,2016
60618,13231110090000,2022
60618,13133100050000,2022
60618,13233180130000,2022
60618,13262280380000,2017
60618,13133050140000,2017
60618,13242000860000,2021
60618,14301010050000,2021
60618,14193310361062,2021
60618,14183200401015,2021
60618,13134120070000,2020
60618,13231100450000,2020
60618,13242040210000,2022
60618,13144090250000,2017
60618,14193180130000,2017
60618,13261220430000,2021
60618,14301170030000,2021
60618,13133080371004,2021
60618,14183300130000,2021
60618,13261240050000,2021
60618,13133050291006,2021
60618,13262110360000,2020
60618,13133030381014,2019
60618,13144070200000,2021
60618,13241170100000,2021
60618,13144110070000,2021
60618,13134040360000,2017
60618,14301020471007,2018
60618,13233200401002,2021
60618,14193200160000,2019
60618,14193310030000,2022
60618,13144110440000,2022
60618,13243190350000,2021
60618,13234070100000,2021
60618,14191000331042,2021
60618,14301130440000,2016
60618,13231130301007,2021
60618,14193100330000,2021
60618,13133080371041,2021
60618,13133010421018,2016
60618,14301060971001,2017
60618,14191120120000,2020
60618,13244060451008,2016
60618,13233000150000,2020
60618,13144280240000,2022
60618,13262030280000,2017
60618,14193030130000,2020
60618,13243110200000,2020
60618,14193130310000,2021
60618,14183130210000,2021
60618,13261000301043,2021
60618,13261000301278,2021
60618,13133100421005,2021
60618,14191270250000,2021
60618,13233300160000,2021
60618,14193070250000,2021
60618,13142210261038,2021
60618,14302170511003,2022
60618,13134140250000,2022
60618,13262160520000,2022
60618,14193190150000,2021
60618,13142210261009,2021
60618,13252190490000,2021
60618,13233230171005,2022
60618,14302080511004,2022
60618,13231120341001,2018
60618,13241110320000,2018
60618,13233020300000,2021
60618,13261000301227,2021
60618,13133010441014,2016
60618,13143320350000,2019
60618,13233220400000,2019
60618,13143220090000,2021
60618,13261000301244,2021
60618,14194090080000,2016
60618,13252280461006,2020
60618,13144230070000,2017
60618,14184110020000,2021
60618,13252040090000,2021
60618,13233140050000,2018
60618,14301070040000,2020
60618,13133180240000,2020
60618,13241090060000,2020
60618,13261190070000,2021
60618,13133270220000,2021
60618,14301070411004,2021
60618,14183050010000,2020
60618,13252000391007,2020
60618,13261250250000,2016
60618,13144070150000,2017
60618,14301010381004,2017
60618,13252250511005,2021
60618,14301070411011,2021
60618,14191250070000,2020
60618,13133210360000,2019
60618,14302130561001,2019
60618,14301220410000,2021
60618,13241080451001,2021
60618,13241240070000,2016
60618,13251290200000,2021
60618,14183300340000,2020
60618,13243120250000,2020
60618,13241190190000,2020
60618,13234080761002,2020
60618,13131260340000,2020
60618,14191310581002,2020
60618,14193180491001,2020
60618,14193010370000,2021
60618,13252080480000,2019
60618,13262050310000,2021
60618,13241230180000,2021
60618,14193070200000,2017
60618,14183080400000,2017
60618,14193110210000,2020
60618,13252160501006,2016
60618,13262220080000,2020
60618,13132290331002,2020
60618,13233150050000,2022
60618,13134060180000,2022
60618,14301160690000,2022
60618,13242080050000,2017
60618,14183170460000,2017
60618,14301160670000,2017
60618,14183270130000,2021
60618,13251140360000,2021
60618,13143070401017,2021
60618,13242040190000,2020
60618,14301060931065,2019
60618,13251130210000,2019
60618,13143070401002,2021
60618,13133280461044,2021
60618,13143130250000,2017
60618,14302170521003,2017
60618,13251140520000,2018
60618,13232120130000,2018
60618,14301190431009,2018
60618,13133030340000,2021
60618,13262020010000,2021
60618,13261060080000,2021
60618,13251210460000,2021
60618,13262220290000,2019
60618,14301080461001,2021
60618,14191150360000,2019
60618,13261180290000,2019
60618,14183270271005,2022
60618,13252000030000,2018
60618,13144230020000,2018
60618,14191260020000,2016
60618,13251160090000,2016
60618,14183000461011,2016
60618,13232250130000,2016
60618,13262160500000,2021
60618,14183040070000,2021
60618,14193110461001,2021
60618,13243130260000,2021
60618,13133050291003,2016
60618,13241260350000,2016
60618,13241010331004,2016
60618,13133230340000,2016
60618,13144170410000,2020
60618,13263180381003,2017
60618,14191040330000,2020
60618,13133090290000,2021
60618,14301190521095,2021
60618,13132330351009,2020
60618,13144250481001,2020
60618,13133300311061,2021
60618,13241300420000,2021
60618,13133270040000,2021
60618,13251130491002,2021
60618,13143210141025,2021
60618,13252250420000,2021
60618,13262140961001,2021
60618,13232230240000,2022
60618,13232230060000,2022
60618,14183270220000,2022
60618,14193230561002,2022
60618,13144120360000,2021
60618,13262050150000,2021
60618,14193180030000,2020
60618,13233220411011,2020
60618,13233010320000,2020
60618,14193310361017,2016
60618,13261090310000,2016
60618,13144160330000,2020
60618,14301190461010,2017
60618,14193220471003,2019
60618,13244020100000,2019
60618,14193120280000,2019
60618,13262100190000,2019
60618,14191290120000,2021
60618,14191180230000,2021
60618,13133300311065,2021
60618,13252260341001,2021
60618,13262280330000,2021
60618,13232070330000,2017
60618,14183110100000,2021
60618,13134140451006,2020
60618,14183140210000,2020
60618,13241000391005,2019
60618,14301130440000,2019
60618,13233050300000,2019
60618,13143320411001,2019
60618,14193310361017,2022
60618,13233140090000,2022
60618,13243050350000,2022
60618,13243050900000,2022
60618,13144280421007,2022
60618,14193310361072,2022
60618,14193060300000,2022
60618,14193310361018,2022
60618,13262140130000,2017
60618,13144030300000,2017
60618,14191130330000,2020
60618,14301030501007,2019
60618,14191090200000,2017
60618,13231210190000,2017
60618,13242000490000,2017
60618,13261220060000,2017
60618,13243240110000,2017
60618,13133220441008,2021
60618,14301010250000,2019
60618,13262050300000,2020
60618,14193110390000,2020
60618,13251100461011,2018
60618,13144260240000,2021
60618,14183160340000,2021
60618,13133040381020,2022
60618,14193030020000,2022
60618,13244060471019,2022
60618,13232220070000,2022
60618,13133010401012,2022
60618,14183240050000,2021
60618,13231120050000,2021
60618,14301060630000,2021
60618,13144300020000,2021
60618,13144220441006,2021
60618,13244050010000,2020
60618,13144240100000,2020
60618,14301170411058,2020
60618,13252250511008,2017
60618,13262020441006,2017
60618,13243180010000,2019
60618,13261060300000,2020
60618,13133290371014,2019
60618,14302130551001,2019
60618,13144020050000,2021
60618,14191300170000,2020
60618,14193140461001,2020
60618,13144300220000,2020
60618,13143070350000,2022
60618,13133000040000,2022
60618,13134170240000,2016
60618,14193270120000,2022
60618,13133220441015,2022
60618,13243210020000,2021
60618,13143010210000,2021
60618,13243230070000,2021
60618,13144300090000,2021
60618,13144170250000,2021
60618,13134130411015,2021
60618,13232050170000,2017
60618,13233070380000,2017
60618,13132290381003,2022
60618,13232040010000,2021
60618,14193290441013,2021
60618,14191290100000,2022
60618,13261070390000,2019
60618,13133310361004,2019
60618,14183300100000,2019
60618,13232190070000,2019
60618,13242090070000,2020
60618,13144200170000,2022
60618,13233280290000,2022
60618,14191200300000,2022
60618,13143240010000,2016
60618,13133280461030,2016
60618,13262230321008,2019
60618,13262290140000,2020
60618,13232240340000,2020
60618,13144090040000,2020
60618,14193290441021,2021
60618,13133150170000,2017
60618,13231040010000,2017
60618,13133130371006,2021
60618,13134130411006,2021
60618,13242060170000,2020
60618,13231260150000,2017
60618,13232120130000,2017
60618,14301180680000,2017
60618,14193010130000,2021
60618,14191300010000,2018
60618,13233220350000,2016
60618,13252200341010,2016
60618,13241160350000,2016
60618,13262020190000,2017
60618,14193240370000,2017
60618,13241220040000,2019
60618,13133160321016,2019
60618,13243150120000,2020
60618,13144050391006,2017
60618,14193290551007,2017
60618,14191020381003,2017
60618,13262070350000,2021
60618,13232020370000,2021
60618,13144050391007,2020
60618,14193250160000,2020
60618,13243200250000,2018
60618,13241070020000,2018
60618,13144080120000,2020
60618,13243240130000,2021
60618,13241170440000,2021
60618,13251100330000,2021
60618,13231150321005,2021
60618,13243190390000,2021
60618,13241110040000,2021
60618,13231150321010,2021
60618,14183050280000,2016
60618,14193070430000,2016
60618,13241220270000,2016
60618,13144050391010,2017
60618,14301050310000,2020
60618,13143320380000,2020
60618,14193100360000,2017
60618,14191240220000,2020
60618,14301050170000,2020
60618,13131290401009,2020
60618,13251290240000,2021
60618,14183210601002,2021
60618,13132330351011,2017
60618,14301070381005,2016
60618,14193290461007,2016
60618,14193220471003,2016
60618,13261240490000,2020
60618,13262040190000,2020
60618,14302170471006,2020
60618,13251030450000,2018
60618,13252180400000,2019
60618,14301020180000,2019
60618,13241300150000,2022
60618,14301090501002,2022
60618,14301160600000,2020
60618,13133080290000,2020
60618,13133300311066,2022
60618,13143150411017,2016
60618,14193290551004,2022
60618,13141240340000,2020
60618,13144100300000,2020
60618,13233280391002,2016
60618,13132330351007,2017
60618,13232230440000,2016
60618,14301100370000,2022
60618,13231230360000,2021
60618,14183260090000,2021
60618,14191070271009,2020
60618,14191020180000,2021
60618,14183210601053,2021
60618,14193290571009,2021
60618,13232230120000,2019
60618,13133010451001,2019
60618,14191150290000,2021
60618,13133150601002,2021
60618,14301170040000,2021
60618,13234060090000,2020
60618,13143060310000,2020
60618,13144080230000,2020
60618,13133030371006,2017
60618,14193310230000,2021
60618,13231170110000,2017
60618,13261000301245,2017
60618,13232150400000,2016
60618,13233290080000,2016
60618,14183030480000,2016
60618,13252180190000,2016
60618,14193000020000,2022
60618,13143110100000,2022
60618,14183040170000,2022
60618,14191010170000,2020
60618,13133180230000,2020
60618,13233180060000,2020
60618,13242050350000,2021
60618,14193050300000,2022
60618,14183130080000,2022
60618,13232160240000,2018
60618,13262170390000,2019
60618,14193190521004,2019
60618,13233300320000,2022
60618,13133310421004,2020
60618,13144100030000,2022
60618,14301030511002,2022
60618,13144150421001,2017
60618,14183220331001,2017
60618,14191060040000,2021
60618,13133300311015,2019
60618,13133300311088,2019
60618,13241030190000,2020
60618,13133270311009,2016
60618,13144110230000,2016
60618,13133290371010,2016
60618,13144040311006,2016
60618,13262010290000,2022
60618,13234060160000,2022
60618,13142260330000,2021
60618,13243120320000,2021
60618,13251240230000,2021
60618,13144160441001,2020
60618,13133280250000,2020
60618,14193170490000,2020
60618,13143230310000,2020
60618,13251020010000,2020
60618,14193190551008,2020
60618,14191000351023,2016
60618,13241300340000,2021
60618,13143270190000,2016
60618,14183230121021,2016
60618,14191290350000,2016
60618,13241020230000,2017
60618,13241100110000,2019
60618,13233070390000,2019
60618,13261020550000,2022
60618,13231230200000,2017
60618,13261240330000,2017
60618,14301170411064,2017
60618,13133070330000,2021
60618,13133250381017,2022
60618,14193110400000,2022
60618,13231280110000,2022
60618,13262140840000,2019
60618,16022070320000,2019
60618,13243160030000,2019
60618,13243190250000,2020
60618,13262030180000,2020
60618,13133080270000,2021
60618,13134060440000,2021
60618,13242070210000,2021
60618,13262130440000,2017
60618,13133080371020,2017
60618,13134050441005,2017
60618,14301190431011,2021
60618,14193100200000,2021
60618,13134060300000,2019
60618,13144010070000,2019
60618,13261150460000,2021
60618,13261120160000,2022
60618,13252030601004,2022
60618,13251040270000,2022
60618,14183020300000,2018
60618,14184110400000,2016
60618,13262000170000,2016
60618,13133030371013,2021
60618,13234090850000,2019
60618,13262160190000,2019
60618,13143060030000,2022
60618,13144200020000,2016
60618,13133280461042,2020
60618,13134120300000,2019
60618,13133080371011,2019
60618,13261150290000,2019
60618,13261130120000,2019
60618,14193200561004,2017
60618,13134190060000,2018
60618,13133150160000,2018
60618,14193300521003,2018
60618,13252080330000,2017
60618,13144070230000,2021
60618,13232020401022,2017
60618,14193040020000,2017
60618,13232150350000,2022
60618,13231160240000,2022
60618,14193160260000,2022
60618,13144290481043,2022
60618,14193140461002,2022
60618,13234020980000,2022
60618,14191160040000,2016
60618,13144270200000,2021
60618,13242080150000,2021
60618,14183060180000,2022
60618,13134010340000,2022
60618,13134120410000,2022
60618,14193060130000,2017
60618,13241080391008,2016
60618,13252180370000,2016
60618,13231310360000,2022
60618,14183200401007,2022
60618,13143330160000,2022
60618,14194090050000,2021
60618,14302210551002,2022
60618,13243100080000,2021
60618,13262240110000,2021
60618,13231280350000,2020
60618,13241210150000,2021
60618,13232220320000,2021
60618,13252150010000,2021
60618,13133000461002,2021
60618,14193110390000,2021
60618,13144310080000,2021
60618,14183050170000,2020
60618,14191160180000,2016
60618,13233250360000,2016
60618,14191310561003,2017
60618,13262090010000,2017
60618,13251290080000,2019
60618,14191270340000,2020
60618,13233130130000,2021
60618,13251070210000,2021
60618,13133160030000,2021
60618,13233060310000,2021
60618,13244041270000,2020
60618,14301061061018,2020
60618,14302170511003,2020
60618,14191000351003,2020
